user,location,text
rodrigoluna2010,"Bogotá, DC, Colombia","@Laoh_Caceres @FestivalJamming Mk, pague casi dos millones para ir con mi esposa porque era nuestro aniversario. El… https://t.co/nV8WUCOmkU"
elespectador,"Bogotá, Colombia",Superindustria abrió investigación contra empresa organizadora del Jamming. https://t.co/5ARgZ3HOti https://t.co/Vj17roFtp8
elcomerciocom,Ecuador,El reconocido Jamming Festival en el que actuarían cantantes y bandas internacionales de renombre se canceló en… https://t.co/wJ3Lbi1HNM
mcharria,cali colombia,Alguien me puede explicar qué es él jamming.
RTVCnoticias,Colombia,"Emprendedores piden ayudas económicas tras las afectaciones sufridas, luego de la cancelación del Jamming… https://t.co/xnNHMn8OoY"
_La_Marea,Instagram: @_La_Marea,"En conclusión, los del Jamming prefirieron cancelar el evento UN DÍA ANTES para no tener que pagar las sanciones de… https://t.co/DTd4ZXjrBs"
vrs_46p,,"Iba a ir al concierto de Ñengo, preferí no comprar boletas, el no fue, iba a comprar boleta de salitre mágico, no q… https://t.co/liDud7mnKL"
_La_Marea,Instagram: @_La_Marea,"🧵 Hilo para dummies de lo del Jamming:

Bueno pues que la @sicsuper les dijo a los organizadores del Jamming (Buena… https://t.co/mUVIliUlM2"
rokerbp,"Bogotá, D.C., Colombia","El Jamming esta como mis emprendimientos con @LaMuchareja , más perdidos que el ptas 🙄🥲"
eldiegonoo,"Bogotá, Colombia","— Apoyen este emprendimiento de tamales que iban a ser vendidos en el Jamming.

— ¿A cómo?

— 40 mil con medio huev… https://t.co/J7zaJ6JFTO"
AlejandroH1927,,"@LinaCortes_ @dani_serranog Cuál apoyar. Si también están haciendo la misma del Jamming!!!
No responden por cancelaciones!!!"
RTVCnoticias,Colombia,"Ya no se realizará el Jamming Festival este fin de semana en #Ibagué

#MeConectoConRTVC porque me cuentan las reacc… https://t.co/uoyJt5tpxt"
Sailord69,,"Esos empresarios de JAMMING festival, parecen del PH , dejaron a colombia y a los empresarios como un QLO, aplazaro… https://t.co/ErShbeTXit"
ArcilaVito,"Palmira, Colombia",Ya el fiscal Barbosa estará en San Andrés para investigar a los organizadores del festival Jamming.… https://t.co/uLmNtIOkgj
Memeguia,Argentina ,"Cuando capturen a los organizadores del Jamming:

#DesafioTheBox #DesafioTheBox2 Casa Babylon https://t.co/DjD5t8fS97"
javiersilva0826,"Candelaria, Colombia",Aquí camino al #Jamming https://t.co/S9lEsvBDNZ
SoyPolvoDeStars,Colombia,"-Aparecen cientos de miles de votos para el Pacto Histórico en el escrutinio.
-Se fugó de la cárcel un cabecilla te… https://t.co/nEBDYMGf8t"
Veedorciudad21,"Bogotá, D.C., Colombia","Momentos de tensión se viven en alrededor de los organizadores del evento festival Jamming,posibles saqueos por can… https://t.co/MeeaF75unz"
Eowynwarrior,"Cali, Colombia",Para mí el jamming era crónica de una muerte anunciada https://t.co/75vIEZ0uei
JohaFuentes,,@DiegAndre Son los organizadores del Jamming.
0_Jackie_8,🇨🇴,"Por favor, los que ya tenían plan Jamming, no sé devuelvan, dense vuelticas por Ibagué, y de paso ayuden a todos es… https://t.co/ysWVYDqxX9"
DFCL_,,Y ni modos de mandar traer un tamal de esos que hicieron para el Jamming. 🥲🥲🥲
PaisDeLocosS,Colombia,Jamming = menos impuestos mas salario https://t.co/RofOe8WJe9
NaranjaBogota,,Varios emprendedores resultaron afectados tras la cancelación del Jamming Festival 2022. Ayudémoslos a recuperar pa… https://t.co/Vaneg5eshF
Lacratriplehp,,"Quieren reirse ? Pillen pues que yo fui una de esas que alcanzó a comprar las boletas del jamming, porque le quería… https://t.co/E5W2q6zfXR"
pelucavieja,,¿Y si les dan el Jamming Festival a los de Tres de Corazón?
RevistaSemana,Colombia,Víctimas del Jamming Festival entraron a la sede de Casa Babylon https://t.co/zZ0xPgk5L2
CLAPCineVideo,"Bogotá, D.C., Colombia",@alejarojas_g Ella no pagó boleta para ningún Jamming…
RevistaDinero,Colombia,Víctimas del Jamming Festival entraron a la sede de Casa Babylon https://t.co/0VhcdyYEG1
RevistaSemana,Colombia,Víctimas del Jamming Festival entraron a la sede de Casa Babylon https://t.co/mYPuyMaLHx
ing_juani7a,Latam Silicon Valley,"$16900 cuesta un cartón/ panal de huevos y dizque lanzandolos contra la empresa del jamming?

Hay q ser o muy idiota o muy inconsciente."
Norilla_HG,Colombia,"Comfenalco dando la mano a los emprendedores, comerciantes y vendedores afectados por la cancelación del Jamming. A… https://t.co/pj3wL8YWro"
rcnmundo,"Bogotá, Colombia",Se prendió está vaina: tras cancelación del Jamming saquean Casa Babylon e incendian la entrada… https://t.co/VmJLLCCGAA
Derlylion,"Ocaña, Colombia",Que es el Jamming? 😐
Korauden,Colombia,"Como el jamming se canceló, hagamos una playlist entre todos con los que iban a tocar para matar la tusa"
TheDevilVices69,Bogotá,Me informan que las personas  que compraron boletas para el Jamming Festival pueden comunicarse con la organizadora… https://t.co/nvSfZn4vxO
andres_parcer0,,No me interesan los hilos explicativos del #Jamming que desde un principio se veía un evento inviable. NECESITO MEMES!!
mariafs______,,Leo todo lo del Jamming y solo me dan ganas de llorar. Como le pueden hacer tanto daño a tanta gente en cuestión de segundos
LiisLizi,,Que tusa tengo por el Jamming 😭🥺😭
listin_semanal,"Valencia, Spain",Jamming Festival y otros eventos que han sido cancelados a último minuto – Entretenimiento – Cultura https://t.co/h2nspDYiuU
_Alelopez11,,"Que decepción con el jamming festival, hace años que carece de buena organización y administración, aplazar tal eve… https://t.co/0c5P2qQRFN"
Valderrama__,,Si hubiera comprado la boleta del Jamming estaría así en este momento: https://t.co/qeIhAb9wmd
dabrodrr,,"pega durísimo lo del jamming, una tristeza que aún no asimilo, pero aquí estamos, riéndonos y apoyando a la gente que le fue peor con esto 🥹"
diegof90,"Tunja, Colombia","Personas más odiadas en Colombia

Uribe 🤝 organizadores del jamming"
_levitator,,Vendo boleta del Jamming. Info al DM.
Aguja_Raguz17,,@pulzo Lástima todo lo que sucede frente al Jamming. Es impresionante como un proyecto de festival en Colombia tien… https://t.co/im5XKa7zbt
Sebs_pl,,"Compro boleta del Jamming, para poder ir al FEP (?) https://t.co/ceL39PZ8Nz"
jhonmariogarzon,bogota-colombia,"Independiente de que el jamming haya robado no es justificación, la vía legal hubiese sido mejor, en cualquier inst… https://t.co/m0ZbNn5nuJ"
AndresCufino_,,"El desastre del Jamming, afectando a Ibagué. La consecuencia de la mala planeación y la falta de responsabilidad al… https://t.co/XinZe3JPo1"
JuliJimenez_,A tres metros del infierno.,El que pida comida en ibague a un lugar que no sea emprendimiento del jamming es tombo🌚
ColombianTwitt,,"La cancelación del Jamming no sólo afecta a los que iban a participar en el festival, sino también a taxistas, vend… https://t.co/K7dfJ4O8IW"
Alcaldiaibague,"Ibagué, Colombia","""Tuvimos una reunión positiva donde hubo articulación de diferentes entidades y se creó un plan de contingencia par… https://t.co/HOAFRiny0x"
croniquindio,"Quindio, Colombia",#Colombia | El Jamming era uno de los primeros grandes festivales que se iba a celebrar en Colombia tras la ola de… https://t.co/PrT9s88KaK
estepersonaje,"Bogotá, Colombia",los de caracol televisión viendo que ya tienen temática con todo lo que pasó con el jamming para hacer la película… https://t.co/6EwHDRE9q9
JuanitaCalleD12,La facultad del perreo.,Also el parecerlo: mkkk vamos a jamming que chimba perritu https://t.co/hPEJoCHPHe
Juanparosso,,@DanielSamperO Se las cambio por boletas para el Jamming
difvi,Cali,Jamming...Huuuyyyy Echeverry... nos abunearon..
kylejulian,"Bogotá, Colombia",@ma_camiladiaz @josedavid88_ Uribista tenía que ser el ladrón del jamming
jobejarano,"Valle, Colombia","Mi entrada al jamming vale chimba y media, la endeudada tan hijueputa de los pequeños empresarios para aprovechar l… https://t.co/2jfBpvgvFW"
Cabobe,Bogotá - Colombia,"-Se perdieron 70 mil millones.
-Casi se pierden 500 mil votos.
-Se perdieron los organizadores del Jamming.
-Se per… https://t.co/Yq8S1EyO4U"
kevin97Perdomo,Colombia ,Jajajaja yo si me dejo meter unos golazos peores que los del jamming.
swenramirez1,"Bogotá, Colombia","Ya empecé a sentir la tusa del Jamming, y eso que iba a ir gratis :(
Era mi primera vez en Ibagué jajajaja :("
maira_no_maria,,"El Jamming                Mi ex
                       🤝
Ilusionarme con mentiras"
NoticiasCanal1,Venezuela,"Jamming Festival: comerciantes y vendedores de tamales, entre los afectados https://t.co/2M8LHqLBVV https://t.co/JYUehqMyuh"
J61960452,,El jamming se está metiendo a los conjuntos.
diegof90,"Tunja, Colombia",@DaniCorredor6 El jamming perdió su escencia viejo ya hace unos años
NoticiasCanal1,Venezuela,Comfenalco ayudará a emprendedores afectados por aplazamiento del Jamming https://t.co/sLZfSSsA5V https://t.co/4kNCk6sjVA
itsligardo,,"Marica, que gonorrea lo del Jamming y yo pensando en ir JAJAJAJAJA"
redvalsversion,,"la gente que está cantando molotov en la Pola iba pal jamming, cierto?"
MBucaramanga,Colombia,#Nacional Tras el aplazamiento del famoso Jamming festival un grupo de personas saquearon y vandalizaron el bar Cas… https://t.co/DCI7RQWsD2
frangelz,Medellin,El sistema pensional de Petro es como la planeación del Jamming.
UnMalPresagio,"Bogotá, Colombia",Esos organizadores del Jamming deben estar pidiendo que la tierra se los trague...
JMalaparte,aldea global,"Este temaqui para pasar el guayabo del Jamming.
Boney M. - Rivers of Babylon (Sopot Festival 1979) (VOD)… https://t.co/nNPK1F5Ofd"
abrelosojoscv,,Pobres los del Jamming https://t.co/q4GJ0ls43m
SanabriaZully,"Bogotá, D.C., Colombia","@canolopez @rosalia Oigan a mi tía, el país vuelto mierda por fraude en las elecciones, los emprendedores mirando c… https://t.co/WqXXUtCxOt"
MinionColombia,,Mis amigos que tenían boletas para el Jamming Fest https://t.co/hy1BIokIwi
JugadorT01,,El show de las estrellas// El Jamming https://t.co/H4hTLiAAi2
LaMega,"Bogotá, Colombia",Se prendió está vaina: tras cancelación del Jamming saquean Casa Babylon e incendian la entrada https://t.co/6hFDMgIXwB
Punk1989rock,"Bogotá, D.C., Colombia",@caariase Los que compraron boletas para el Jamming Festival pueden comunicarse con la organizadora YADIRA PÉREZ en… https://t.co/i5JlW4qmVE
AndersonRivia,Stairway to heaven,A Alexander Vega le preocupa más la cancelación del Jamming que el fraude electoral.
Punk1989rock,"Bogotá, D.C., Colombia",@MONYRODRIGUEZOF Los que compraron boletas para el Jamming Festival pueden comunicarse con la organizadora YADIRA P… https://t.co/JQh9FKspqG
gsjonatha,colombia,@Nadaniellacg Para que pase lo que en el Jamming...
DiegoGiraldo17,,Deberían hacen un hilo con los mejores memes del Jamming
ElPaturrias,Pogotá,"La historia de la persona de la que tanto nos burlábamos. 

El que acomodaba el cartel de Jamming cada vez que habí… https://t.co/UdmdYSXOqx"
DanielCapera,,"Primero se hace el jamming antes que escampe y yo me pueda ir de acá, seguiremos informando"
JuanCamilo,Colombia,En eso terminó la estafa del festival Jamming que iba a ser en Ibague. Coletazo de vandalismo en Bogotá. https://t.co/ZXl46f6xPs
DavidGRod3,"Bogotá, D.C., Colombia","Si el Jamming Festival fuera una campaña política, sería la de Gustavo Petro: miles de propuestas inalcanzables y a… https://t.co/SmHiM8uh6A"
WRadioColombia,Colombia,#Contrarreloj Jamming Festival: SuperIndustria abre investigación contra organizador y trasladará denuncias a Fisca… https://t.co/dxbSqkI7mN
RainbowCL,"Cali, Colombia",Agradecida con el de arriba pq estuve a nada de comprar mi boleta para el Jamming.
leflacguy,"Bogotá, Colombia","El man del Jamming desaparece todo el día dejando a miles de asistentes, proveedores, artistas y comerciantes en vi… https://t.co/pCSXOCjv3j"
atom_mobster,"Bogotá, D.C., Colombia",@GuanumenSeb @Rivas_Santiago @VillanueAle @ladirekta @DonIzquierdo_ @subcantante @SaninPazC @MeDicenWally… https://t.co/ZXRl4XvHqh
Juanespain,CaliWood -Colombia-Suramerica,"Bueno, aquí estoy en playa Hawái en Ibagué en el 
Jamming 

Al parecer los únicos que se van a presentar son 
LOS AMIGOS INVISIBLES"
__opasarimq,"Bogotà, Colombia. Júpiter ",Y en estos días a los del jamming y cada Babylon. Pirobos
marceromaro,colombia,"Jamming ibague que es la mata de los musicoa entoces armencen un festival relampago ,carguensen a jorge baron y are… https://t.co/PVfu4l1lXG"
marchenajr,"Miami, FL",La SIC suspende la venta de boletería del #JammingFestival 2023. 😂 Siguen más cuenta chistes!!!  https://t.co/UhjONNpYyc
Punk1989rock,"Bogotá, D.C., Colombia",@Tolaymaruja Los que compraron boletas para el Jamming Festival pueden comunicarse con la organizadora YADIRA PÉREZ… https://t.co/6B9HCu8GjT
lorenakadevia,"Madrid, Spain - Bogotá, Colomb","La gente es tan mala que solo se burlan de lo del Jamming, no son empáticos. Después dicen que este platanal por qué está así."
MirialanaQ,,@musictrendscol @ELTIEMPO Quién era la logística del jamming?
Memeguia,Argentina ,Hoy estan furiosos con los organizadores del Jamming... Ahhhh pero en unos meses veré a un poco consumiendo todo lo… https://t.co/bWTPvzSlLf
HumoVinotintoOF,"Ibagué, Colombia","#VamosIbague Que se sienta el apoyo a todos los emprendedores de Ibagué, y la gente que vino al Jamming desde otras… https://t.co/MdvK3Kdcaf"
AlertaBogota,"Bogotá, Colombia",Por cancelación del Jamming intentan prender y saquean Casa Babylon https://t.co/4a9bFp2O7c
alaluzpublica1,Ibagué,Jamming Festival: otro golpe a la imagen de Ibagué https://t.co/mDiApHgOGi https://t.co/wqCC6AOFDw
juliotrompeta,Manizales - Colombia,"- El evento se llama JAMMING, nada puede salir mal, compren aquí sus boletas: #jammingfestival #Jamming… https://t.co/5J9vCXMLyi"
Natalia_ms130,"Bogotá, D.C., Colombia","Entre lo del jamming y los votos del pacto histórico y partidos liberales he tenido comidilla todo el día. 
Se reac… https://t.co/OKTWxhkt6m"
Klanzty,Bogotá,Nos informan que Petro canceló el Jamming con ayuda de Rusia.
FueledByChangua,Carrera 4a # 27-03 La Macarena,Tú parchando en Ibagué con toda la actitud luego de la cancelación del Jamming: https://t.co/wloKOMtXDC
Camigonzalezg3,Colombia,"Lo que hizo el Jamming con todos fue terrible, pero es aún más terrible todos esos extranjeros que se van a ir con… https://t.co/wrtS9wjrAh"
angelestelev,"Ibagué, Tolima","#Contingencia | Para apoyar a los comerciantes afectados por el aplazamiento del ‘Jamming Festival’, el Gobierno Mu… https://t.co/ysnykCd3RM"
Punk1989rock,"Bogotá, D.C., Colombia",@RollingStoneCol Los que compraron boletas para el Jamming Festival pueden comunicarse con la organizadora YADIRA P… https://t.co/o8wpl3FbYC
NataliaDeLaV,Bogotá,¿Entonces democratizaron las boletas de Jamming?
Soy_Amazona,"Pereira, Colombia","Los que compraron drogas para 3 días para el Jamming, caigan a Pereira 😎 https://t.co/FDnBkvsN6y"
C1Palomino,Bogotá,Así esta casa Babylon tras la cancelación del Jamming Festival https://t.co/Sh1m6DrxgU
miogonz1,Colombia,[Video] Saquean a discoteca Casa Babylon por el Jamming Festival; quemaron sillas y mesas https://t.co/QbOhnVtnlh vía @Pulzo
majo123escobar,"Pereira, Colombia",Soy como el Jamming nunca salgo con nada JAJAJAJAJAJAJAJA
jc93da,,En medio de las malas noticias del Jamming queda lo positivo y es la unión que ha tenido hoy la ciudad con las pers… https://t.co/TBaN9TDoNK
0128Guztavo, Medellin- EEUU.   Te sigue,Matamba seguro se voló para ir al “Jamming”. Perdió la volada.
tizumbaonline,"Fusagasugá, Colombia",Cuando cancelan el Jamming Festival / Pero sigue firme el concierto del Grupo Niche. https://t.co/Ch46NSpb3E
eljuancho_0796,"Bogotá, D.C., Colombia","Sin Jamming, pero viendo a millos"
LaJack_,"Millonarios, Bogotá",Estoy esperando a los @LOSCALIGARIS @damasgratispl @LaMoscaOficial @RATABLANCAOFFIC @Vicentico_ @CAIFANESMEX… https://t.co/gst6GruGF0
JUDAN_1020,Wachinton D.C 🇺🇸,Confirman en Barranquilla el primer bebé bautizado Jamming Alberto.
rcnmundo,"Bogotá, Colombia",Jamming: Fuertes disturbios en Casa Babylon ante cancelación del festival https://t.co/JlhlteOeKV https://t.co/RXtjk5PB16
aqmoncaleano,América,"#Bogota | Protestas en inmediaciones de Casa Babylon en Bogotá después de  cancelación de Jamming…vía 
@josedavid88_ https://t.co/m8UsH0FFrt"
anfaro93,...,@qlisandro Detrás de la cancelación del Jamming hay miles de emprendedores y familias que la están pasando muy mal… https://t.co/xRFUzSX1un
Baronesqui,,"@FicoGutierrez Deberían estar con un plan para apoyar a comerciantes, emprendedores y demás personas, haciendo pres… https://t.co/ciGx23ToVD"
Dalabrac,Bogota,@Nadaniellacg Recibes boletas del jamming como parte de pago? 🥸🤣
OrlandoGranad18,"Bogotá, D.C., Colombia","@MadameSiimone Disculpen la ignorancia, cual es la relación entre casa Babylon y el jamming?"
anfaro93,...,@juniorsambo Detrás de la cancelación del Jamming hay miles de emprendedores y familias que la están pasando muy ma… https://t.co/0nnwDnXgd1
sebs_vasquez,cali,Mis jefes se fueron a ese jamming festival jajaja la otra semana regresan 🤡🤡🤡🤡
AbigorWin,,"@ElDelMedallo Alguien me dijo que las boletas de ese tan Jamming, se pagaban por Nequi y Daviplata, es eso cierto?"
jvier47044926,,#18mar   #sambil  #cohen  #lakers  #cristianrey #airbag #Jamming #chelsea #ElMerluzoNoSeLaPuede #DragQueenLPGC… https://t.co/wEV2YejnnI
jvillalbav93,Aquí cerca instalado ,"Un tiburón 🦈 en la piscina san Andrés , la registraduria robando como siempre , el jamming resultó una estafa , hay… https://t.co/XawnWwIvfy"
mesayingthings1,Colombia,Una de las cosas que no entiendo del Jamming es cómo hasta ahora no se sabe el nombre de algún responsable…
elvitor_m,Mi Manizales del Alma,Jajajajajajajaja les mandaron el ESMAD a los que estaban protestando por lo del Jamming o  Maming ese jajajajajajajajajaja
DiegoSandovalR,"Envigado, Colombia",Que vaina lo del Jamming. Consideré comprar boletas e ir pero desde un principio me pareció demasiado Perfecto para… https://t.co/f8Lwc2bD8r
musictrendscol,"Bogotá, D.C., Colombia","#URGENTE: 🚨 La SIC anuncia acciones e investigaciones contra los organizadores del Jamming Festival. 

Además orden… https://t.co/cauTpfXzrz"
mariapaulalis,,Sigo sin entender por qué para @Las2Orillas el dato más importante de toda la historia es con quién estaba él cuand… https://t.co/YcISJxXpcn
_ValentinaLeiva,Ibague,"Querido amigo turista, Ibagué es más que que Jamming. Aunque sea una ciudad pequeña, pueden deleitarse de su delici… https://t.co/yigovYQLcn"
edwing_rozo,Colombia,"A todas éstas, ¿ Que costo tenía la entrada al Jamming?"
lafm,"Bogotá, Colombia",Jamming: Fuertes disturbios en Casa Babylon ante cancelación del festival https://t.co/iTJBSBm9iW
monwayne88,"Bogotá, D.C., Colombia",@SaintNeas @UnCedroMass Uy no ni porque me inviten voy a ver a Morat 🤣🤣🤣🤣 pero bueno no hubo jamming tocaba Morat
C1Palomino,Bogotá,Situación a esta hora en inmediaciones a casa Babylon en Bogotá tras cancelación del Jamming. @josedavid88_ https://t.co/0AryYPDwYd
FueraIzqDeCol4,,¿Ya salió Petro a culpar al presidente Uribe del robo del Jamming? 😅
Veedorciudad21,"Bogotá, D.C., Colombia","A esta hora hace presencia el ESMAD,para evitar más saqueos a las instalaciones y organizadoras del festival Jammin… https://t.co/rOEF357Ho4"
Punk1989rock,"Bogotá, D.C., Colombia",@BluRadioCo Los que compraron boletas para el Jamming Festival pueden comunicarse con la organizadora YADIRA PÉREZ… https://t.co/B1fQYjg8XU
eltrepanador,"Cali, Colombia",Plottwist ¿es el Jamming el operativo más grande de incautación de drogas  en la historia de nuestro país y empieza… https://t.co/aEMuy0PGFw
santi97gomez,,"Eso del jamming ya es algo muy serio, aletaaaaaa"
Kamo_Cortes,Bogota,"Casa Babylon en Bogotá, tras cancelación de Jamming. 😮 https://t.co/ZReVgpw3ux"
John_Wick_US,New York | Bern | Worldwide ,"Amigo, en vez de malgastar el dinero en ""festivales"" de quinta para ver chirretes, como el tal Jamming, más bien, i… https://t.co/RJdGXfJpV0"
blodrei_na,Latinoamerica,"No compré ni me interesaba ir al Jamming, pero... La gente que se burla full porque lo cancelaron????????"
vra1630, Colombia,"Parceeeee como es que cancelan el jamming
- crónicas de una muerte anunciada*"
gsjonatha,colombia,@udsnoexisten @forerodiego @mariajulic El man se voló para ir al Jamming festival
_ValentinaLeiva,Ibague,"Me duele la falta de empatía de los organizadores del jamming, me duelen los emprendedores, los extranjeros me duele Ibagué. Que desilucion."
rcnmundo,"Bogotá, Colombia","[Videos] Saquean y tratan de incendiar Casa Babylon, discoteca de los organizadores del Jamming… https://t.co/EvtH8ysuDI"
DieGod_st,"Bogotá, D.C., Colombia","Hablando del jamming, hoy la muchacha que me atendió en banco me dice ""sabes lo que es el jamming?, pues me iba a i… https://t.co/CIGNkphPZy"
linax13vargas,,@DanielSamperO A la orden las boletas del jamming…se le tienen…
Melissaarboled8,"Medellín, Colombia","""Al rededor de 80 mil millones de pesos invertidos y casi que perdidos por parte de las empresas y emprendedores qu… https://t.co/jkmSh0m0Bv"
RTVCnoticias,Colombia,"Hay alteraciones del orden público en la localidad de Chapinero, por la cancelación del Jamming Festival.… https://t.co/Sri3vLrT3E"
Micholenko,"Bogotá, D.C., Colombia",Que siguiente película de La Gran Estafa la va a dirigir el organizador del Jamming
ale_cortes98,Bogotá D.C,Yo iba a trabajar en el jamming 😥
anfaro93,...,@jeison_ramirezp Detrás de la cancelación del Jamming hay miles de emprendedores y familias que la están pasando mu… https://t.co/muBAtpb2le
canolopez,Medellín - Colombia ,Esa gente que está hablando de el #Jamming y la #Registraduria es por qué no han escuchado el album de la @rosalia  💖🔥
lamonamadrigal,Bogotá,"Hoy estuve totalmente desconectada y me acabo de enterar de lo del Jamming… no iba a ir, nunca he ido y jamás estuv… https://t.co/cPBnxgQXSK"
jeison_ramirezp,"Ibagué, Colombia","Todos tristes por Molotov, Ska-P... Pero alguien se ha puesto a pensar en Silvestre....😅 #jammingfestival… https://t.co/wOyAroQPf8"
OsunaaaaP,Colombia,re malparidos hijos de la re mil putas los que se robaron la mercancía de los comerciantes en el jamming
BadUserName135,detrás de ti ,Todos los que fueron a ibague para el jamming deberían tomar control de la ciudad y gobernar su propio país en el territorio
MancyD,,Jjajjajjja médicos veterinarios para solucionar el problema del jamming jaajajaja
rcnradio,"Bogotá, Colombia","[Videos] Saquean y tratan de incendiar Casa Babylon, discoteca de los organizadores del Jamming https://t.co/QIs6x4YaRS"
nicomjb,,Minuto de silencio por las personas que pidieron permiso para ir al Jamming y ahora tienen que trabajar ✊🏻
macavd97,Colombia,Me hubiera hecho la marica hace 2 años cuando un ex me dio su boleta pal jamming pa darsela con la que me engañaba.… https://t.co/npsyCUr3MM
FormaIito,Bogotá,Qué pasa con la VAKI para los pequeños negocios del Jamming?
Camigonzalezg3,Colombia,"Parce la hora que es y esos hijueputas organizadores del Jamming no dan cara, ahora sí échemosle tierrita a esa plata. 💔"
LaKalle,"Bogotá, D.C., Colombia","Prenden fuego y vandalizan Casa Babylon en Bogotá, tras cancelación de Jamming Festival https://t.co/PCP07micUc"
anfelo23,,"Después de la hijueputada que hicieron los organizadores del Jamming, es maravilloso ver cómo se han movilizado var… https://t.co/Va2pFupDP7"
Klanzty,Bogotá,"@ChVF61189747 Nadie defiende a los del Jamming, solo cuestiono el papel del ESMAD, que es muy ""oportuno y efectivo""… https://t.co/Aczjx24twx"
anfaro93,...,@Colsubsidio_Ofi Detrás de la cancelación del Jamming hay miles de emprendedores y familias que la están pasando mu… https://t.co/LOKUSklO6H
Kevinnalejoo,,"DIFUNDIR: 

Los que compraron boletas para el Jamming Festival pueden comunicarse con la organizadora YADIRA PÉREZ… https://t.co/RGTO8Rtb41"
_ValentinaLeiva,Ibague,"No podré superar lo terrible y todo lo que conlleva la cancelación del jamming a última hora, principalmente  para… https://t.co/r80eov5U9U"
Poncharelo19781,,Se vuela para ver el jamming y le cancelan
Palemar1324,,Con lo de la cancelada del Jamming me estoy enterando de un mundo de cosas que se pueden hacer en la ciudad donde he vivido toda la vida.
ElenaHoyos1,"Bogotá, D.C., Colombia","@Uber_Col esta igual que el Jamming, cancelando a último minuto. -_-"
DjFetcho,"Cartagena, Colombia",Mientras ocurren los desmanes en Casa Babylon y no le echan el SMAD a los irresponsables #Jamming #JammingFestival https://t.co/0o3cqWpOQJ
juliethramos4,,😜 Me dicen Jamming por que cancelo todo a última hora.
ANIABELLO_R,Colombia,A que le ponen Jamming a un bebé en estos días.
pulzo,Colombia,[Video] Saquean a discoteca Casa Babylon por el Jamming Festival; quemaron sillas y mesas 🚨👉 https://t.co/TGwkw0kXJr https://t.co/Xdwns4cdco
LaMega,"Bogotá, Colombia","Nos quedamos sin Jamming, pero los memes no faltaron: le dieron duro al festival https://t.co/FO2yr0X1fE https://t.co/XEKUvvoHMK"
TotalBlock,"Tenjo, Colombia","Modos de superar la ""jamming tusa"": 
A-Modo ideal: Buscar acciones legales para recuperar el dinero perdido
B-Modo… https://t.co/6e5jPRAz0w"
